ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source
596,trobriand-islands,50,1,50-1,,129[71]
12206,minahasa,106,2,106-2,,1253[11]
1202,nias,40,2,40-2,,1566[19-22]
1210,nias,36,2,36-2,,"243[134, 152, 154]"
6447,palau,11,2,11-2,,1887[55-106];1128
3014,waropen,36,1,36-1,,571[234-321]
12388,ontong-java,105,2,105-2,,223[254]
12200,marshall-islands,106,3,106-3,,"1151[193, 194]"
6753,rapa-nui,10,4000,,,1762[113-114];1203[20]
6748,rapa-nui,82,2,82-2,,1203[44]
1140,samoan,82,2,82-2,,1155[287]
2700,simbo,10,400,,,531[31-34];1797[47-49]
7566,tagbanuwa,1,1896,,,1892;299[23];1250
16696,marshall-islands,142,4,142-4,,1151[193]
20520,rotuma,82,2,82-2,,1866[283]
13870,motu,105,3,105-3,,1216[214]
5445,roviana,82,2,82-2,,1723[23-49]
16629,nage,141,3,141-3,,1278[7]
19659,casiguran-dumagat,39,0,39-0,,638
19660,casiguran-dumagat,44,1,44-1,,638
19662,casiguran-dumagat,46,0,46-0,,638
19663,casiguran-dumagat,47,0,47-0,,638
7308,arosi,59,2,59-2,,1244[116]
16764,bughotu,90,1,90-1,,1611
19738,kodi,140,3,140-3,,885[289-290]
20473,rotuma,1,1839,,,1864;1865
9528,roti,84,1,84-1,,1408[15]
19498,bellona,87,0,87-0,,396[5];456[19]
8164,tinguian,15,3,15-3,,1312[371-378]
452,Maohi,82,2,82-2,,122[4];1150[305]
16745,yap,142,1,142-1,,1383[393]
16683,merina,142,4,142-4,,492[134]
1837,tanna,82,2,82-2,,356
20519,rotuma,81,3,81-3,,1864
19853,kodi,83,1,83-1,,885[273-305]
16666,kalinga,142,3,142-3,,1266[122]
16768,bughotu,88,2014,,,149
16769,bughotu,71,1,71-1,,1520[25]
16770,bughotu,72,2,72-2,,1520[32]
16771,bughotu,73,3,73-3,,1520[28]
20371,taumako,1,1900,,,1863
16676,kwaraae,142,5,142-5,,1221[162]
16774,bughotu,79,1,79-1,,1519
16693,maori,142,4,142-4,,1156[177]
5396,nias,95,1,95-1,,1566[19-25];243[150-157]
13011,mota,106,3,106-3,,"1479[21, 24-25]"
5558,marquesas,82,2,82-2,,"405[188-189];643[146, 157-158]"
16782,bughotu,77,2,77-2,,1519
2492,rennell,87,0,87-0,,463[5];456[19]
7200,sama-dilaut,11,2,11-2,,1243[127];1233[34]
2756,simbo,70,2,70-2,,531[107]
16722,sama-dilaut,142,3,142-3,,1233[33]
20545,tongareva,2,4,2-4,,1867[339]
20547,tongareva,6,-158,,,1867[339];2
16387,tanala,141,3,141-3,,1397[133]
20546,tongareva,5,-9,,,1867[339];2
16733,tikopia,142,4,142-4,,1585[325]
10573,gaddang-pagan,59,3,59-3,,562[102];1487[96-97]
20548,tongareva,7,1,7-1,,1867[339]
20549,tongareva,8,9.73,,,1867[339]
20550,tongareva,9,15,,,1868[6]
17855,visayans,141,5,141-5,,1748[140-143]
10577,gaddang-pagan,61,1,61-1,,1487[79-82]
1207,nias,45,1,45-1,,"1566[42-56];243[142, 153]"
16743,wogeo,142,5,142-5,,1624[381]
19456,bellona,82,0,82-0,,455
15333,anuta,82,1,82-1,,1690[31]
16688,mangaia,142,4,142-4,,1663[41]
1190,nias,50,1,50-1,,240[178]
20556,tongareva,105,3,105-3,,1868[41]
12583,mangaia,105,3,105-3,,1419[97]
20552,tongareva,10,2000,,,1867[339]
9292,tokelau,1,1841,,,1845[144];1398[3]
20563,tongareva,142,4,142-4,,1867[340]
10469,Pohnpei,11,3,11-3,,1485[267];1465[39]
97,moken,15,4,15-4,,27;1174
403,Maohi,44,1,44-1,,122[526]
19661,casiguran-dumagat,45,0,45-0,,638
20553,tongareva,11,2,11-2,,1867[339-341]
20544,tongareva,1,1853,,,1867[339]
12584,mangaia,106,2,106-2,,1419[97]
1300,kiribati,15,1,15-1,,1807
10859,kwaraae,10,8000,,,"1498[16, 24];1764"
3290,bunun,38,1,38-1,,562[137]
1189,nias,49,1,49-1,,1566[27-30]
1191,nias,51,0,51-0,,1566[27-29]
2263,futuna,37,0,37-0,,"424[40];422[102-113, 103-105];420"
5225,futuna,95,1,95-1,,"422[106, 107-108, 112-13]"
2266,futuna,40,1,40-1,,422[112-113];420[261]
6887,lau,61,0,61-0,,"1220[129-161, 178-201]"
11192,besemah,63,4,63-4,,1549[35]
2264,futuna,38,3,38-3,,"422[112-113];420[261, 262]"
20567,tongareva,3,350,,,1867[339];123
425,Maohi,56,1,56-1,,122[68-69]
605,trobriand-islands,62,1,62-1,,934
20573,tongareva,94,1,94-1,,1867[339]
12811,small_islands,106,2,106-2,,1384[11-12]
6451,palau,15,1,15-1,,1131[26-27]
16828,tanala,143,1,143-1,,1397[79-83]
12195,mangareva,105,3,105-3,,1269[135-136]
7807,isneg,36,0,36-0,,"1280[78-79, 81-82]"
20576,tongareva,39,0,39-0,,1868[85-92]
20577,tongareva,44,0,44-0,,1868[80-92]
20579,tongareva,46,0,46-0,,1868[85-92]
7812,isneg,40,0,40-0,,1280[78-79]
20581,tongareva,36,0,36-0,,1868[85-92]
20582,tongareva,95,0,95-0,,1868[85-92]
20583,tongareva,37,0,37-0,,1868[80-92]
20584,tongareva,38,0,38-0,,1868[80-92]
16540,ami,141,1,141-1,,562[119]
5992,dobuans,62,0,62-0,,1035[77-94];1033[94-102]
5989,dobuans,59,1,59-1,,1030[51]
15537,kosrae,40,3,40-3,,1276[107-108]
15837,niue,23,3,23-3,,"1073[8, 102-105];1620[6]"
16833,kayan,143,1,143-1,,968[193-194]
14810,manihiki-rakahanga,95,2,95-2,,"1604[207, 215]"
14813,manihiki-rakahanga,40,2,40-2,,1604[205-207]
20580,tongareva,47,1,47-1,,1868[85-86]
15851,niue,82,1,82-1,,1721[51-72];1620[87]
15158,niue,59,3,59-3,,"1618[157-189, 166-167]"
5542,marquesas,66,2,66-2,,392[91]
4389,tanimbar,16,2,16-2,,735[4-8]
8239,nuaulu,40,1,40-1,,"1318[68-72, 72]"
8236,nuaulu,37,3,37-3,,"1318[22, 68-72]"
8237,nuaulu,38,2,38-2,,"1318[22, 68-72]"
6701,rapa-nui,37,1,37-1,,"1203[308-341, 319-320]"
410,Maohi,62,1,62-1,,122[90]
20598,tongareva,61,0,61-0,,"1868[54-57, 85-92]"
20599,tongareva,62,0,62-0,,1868[80-92]
548,trobriand-islands,3,36.5,,,145[10];123
2396,tikopia,82,1,82-1,,438[305-306]
2398,tikopia,84,1,84-1,,438[304-331]
553,trobriand-islands,8,290.5,,,128;1888
20608,tongareva,49,0,49-0,,"1868[15-54, 71-92]"
20609,tongareva,50,0,50-0,,"1868[15-54, 71-92]"
6290,wogeo,2,1,2-1,,1093[6-7]
2126,marquesas,14,3,14-3,,945[56];405[190]
2127,marquesas,15,1,15-1,,405[190];945[123]
3423,kalinga,83,0,83-0,,
503,marshall-islands,14,2,14-2,,963[20];956[89]
20578,tongareva,45,0,45-0,,1868[80-92]
5134,iban,23,4,23-4,,842[96-97];316[87]
1817,iban,27,1,27-1,,316[53-54]
1215,nias,67,2,67-2,,243[136];1566[36]
1557,kiribati,38,2,38-2,,278[20-27]
16432,nias,140,4,140-4,,"239[4,6]"
19378,bellona,105,3,105-3,,"1000[8-9, 17]"
9481,roti,36,0,36-0,,1405[342-368]
16636,atoni,142,2,142-2,,747[28]
6116,paiwan,16,3,16-3,,1060
9483,roti,37,3,37-3,,"1405[342-368, 346-349]"
9486,roti,40,1,40-1,,"1405[342-368, 346, 353]"
20585,tongareva,40,3,40-3,,1868[85-92]
9484,roti,38,2,38-2,,"1405[342-368, 348]"
11271,cheke-holo,63,2,63-2,,1512
14908,anuta,106,1,106-1,,1607[14]
2387,tikopia,73,3,73-3,,449[151]
2389,tikopia,75,1,75-1,,450
3421,kalinga,81,3,81-3,,613[44];1266[123]
6289,wogeo,1,1934,,,1093[7-10]
20557,tongareva,106,2,106-2,,1868[41]
6740,rapa-nui,62,1,62-1,,"1203[118, 329-343]"
20010,uvea,1,1831,,,1861[6-7]
1558,kiribati,39,2,39-2,,1276[190-199]
3410,kalinga,70,1,70-1,,613[38];1266[121]
1564,kiribati,45,1,45-1,,1276[194-196]
6303,wogeo,15,3,15-3,,1097[179];1093[7-10]
3391,kalinga,51,0,51-0,,"1786[17-28, 84-136];613[127-196]"
16955,rapa-nui,143,0,143-0,,1203[165-172]
1367,manggarai,9,2400,,,292[438]
1788,tanna,31,1,31-1,,347[60-70]
1200,nias,37,2,37-2,,1566[19-25];240[33-34]
16959,roti,143,0,143-0,,1409[213]
14912,anuta,15,4,15-4,,1690[28-34]
6351,wogeo,65,0,65-0,,1093
19851,kodi,81,3,81-3,,885[278]
1130,nias,15,1,15-1,,239[196]
6353,wogeo,67,0,67-0,,1093
499,marshall-islands,10,10000,,,1732
16632,anuta,142,5,142-5,,1607[14]
2366,tikopia,40,2,40-2,,438[83-90]
4401,tanimbar,38,2,38-2,,"730[89, 90, 100];735[38-106, 107-112 ]"
1854,tanna,1,1774,,,346
8756,ajie,62,1,62-1,,1354[228]
10247,futuna-west,14,3,14-3,,1454[31-32]
19852,kodi,82,2,82-2,,885[273-305]
1129,nias,14,3,14-3,,243[143-144];239[196]
19577,casiguran-dumagat,11,2,11-2,,638;1856[6]
20620,tongareva,14,3,14-3,,1868[51-54]
16279,ajie,140,3,140-3,,1351[8-9]
20621,tongareva,15,1,15-1,,1868[54]
16539,ajie,141,3,141-3,,1507[41]
20622,tongareva,16,4,16-4,,"1868[6-9, 15-26, 54-57]"
483,marshall-islands,81,3,81-3,,1151[194]
10908,ata-tana-aai,59,2,59-2,,1504[16-17]
1114,nias,3,0,,,1072[2];1566[14-15]
11777,ami,61,1,61-1,,562[121]
11779,ami,63,2,63-2,,562[120-121];1603
1132,nias,17,1,17-1,,243[136];240[3-5]
11896,ami,11,3,11-3,,"562[118, 120];1526[133]"
10911,ata-tana-aai,62,1,62-1,,1504[285]
1135,nias,20,2,20-2,,"243[150, 154]"
14963,anuta,59,1,59-1,,1607[15]
14965,anuta,61,0,61-0,,1607[15]
10912,ata-tana-aai,63,2,63-2,,1504[18-19]
12203,ata-tana-aai,105,1,105-1,,"1504[126, 188]"
1177,nias,29,2,29-2,,243[132-135]
1180,nias,30,1,30-1,,243[132-135]
1178,nias,31,2,31-2,,243[132-138]
16543,ata-tana-aai,141,5,141-5,,1588[24]
2406,tikopia,92,2,92-2,,449[104]
19242,nias,143,1,143-1,,243[136]
9280,tokelau,6,-171.2,,,1428[330];2
4960,atayal,61,1,61-1,,562[147-148]
4574,atayal,10,30000,,,1712;562[143]
4575,atayal,11,3,11-3,,"562[143, 145-147];753[273-274]"
12066,atayal,105,3,105-3,,562[145]
12067,atayal,106,2,106-2,,562[145]
16286,atayal,140,1,140-1,,562[145]
504,marshall-islands,15,1,15-1,,956[70];1732[97]
3865,chamorro,59,2,59-2,,623[100-102]
639,atoni,62,1,62-1,,150[141-156]
642,atoni,63,3,63-3,,150[141-156]
1117,nias,7,4,7-4,,871
641,atoni,61,1,61-1,,"150[149, 327]"
20635,tongareva,65,1,65-1,,"1868[32-39, 144]"
506,marshall-islands,17,1,17-1,,1732
645,atoni,11,4,11-4,,"150[155, 162-163]"
12099,atoni,105,3,105-3,,161[58]
16545,atoni,141,3,141-3,,747[28]
20634,tongareva,64,0,64-0,,1868[144]
20636,tongareva,66,0,66-0,,1868[138-144]
20637,tongareva,67,0,67-0,,"1868[32-39, 138-144]"
8770,ajie,15,1,15-1,,1507[41]
2626,merina,29,2,29-2,,"1819[200-213, 264, 269]"
6615,ifaluk,49,1,49-1,,1184[181]
6616,ifaluk,50,1,50-1,,1184[237]
7306,arosi,15,1,15-1,,1244[305]
20639,tongareva,23,4,23-4,,1868[108]
7305,arosi,14,3,14-3,,1247[78]
20650,tongareva,143,0,143-0,,1868
4580,atayal,16,2,16-2,,"562[121, 136, 141, 143];752"
1217,nias,69,3,69-3,,239[194-5]
20651,tongareva,28,3,28-3,,1868[107-108]
9342,tokelau,62,1,62-1,,1398[66-67]
650,atoni,16,1,16-1,,150[326-357]
9070,belep,16,1,16-1,,1387[17];1385
5116,marshall-islands,23,4,23-4,,12[93];963[1];1787
1222,nias,75,2,75-2,,253[195];253
20652,tongareva,29,3,29-3,,"1868[107-108, 197-212]"
9069,belep,15,4,15-4,,1387[17];1385[190]
14785,manihiki-rakahanga,106,2,106-2,,1604[29]
1187,nias,92,3,92-3,,253
4881,berawan,14,4,14-4,,815[13-19]
4883,berawan,16,4,16-4,,901[250-251];816
20653,tongareva,30,3,30-3,,"1868[107-108, 197-212]"
514,marshall-islands,25,1,25-1,,1787[154-156]
515,marshall-islands,26,1,26-1,,963[1];1787[156-158]
1024,ontong-java,5,-5.5,,,230[90];2
1561,kiribati,42,1,42-1,,"278[19, 21-22, 24]"
4560,fijians,5,-17.8,,,471[8];2
20654,tongareva,31,0,31-0,,1867[340]
11147,besemah,14,4,14-4,,1515[349]
11148,besemah,15,3,15-3,,1549[35]
11149,besemah,16,1,16-1,,1549[35];1511[105]
6913,lau,5,-8.3,,,"1220[48-53, ""Sketch Map of Mala""]"
3172,biak,14,1,14-1,,590[10];600[77-88]
3173,biak,15,1,15-1,,597[31]
1318,kiribati,49,1,49-1,,278[219]
516,marshall-islands,27,1,27-1,,963[1];1787[156-158]
10778,landdayak,14,3,14-3,,1499[48]
10779,landdayak,15,2,15-2,,"1744[212-213, 278];1513[52-53]"
2080,marquesas,6,-139,,,1810[48-49];2
1025,ontong-java,6,159.7,,,230[90];2
10780,landdayak,16,1,16-1,,"167[195];1744;1513[4, 53]"
517,marshall-islands,28,2,28-2,,963[1];1787[161]
783,samoan,16,4,16-4,,252[188-196];271[242-258]
2079,marquesas,5,-9.8,,,1810[48-49];2
20610,tongareva,51,1,51-1,,1868[53]
3744,bontok,16,2,16-2,,"646[35-39, 172-184]"
521,marshall-islands,29,3,29-3,,"963[1];1787[158, 171-177]"
3764,bontok,63,2,63-2,,646[196-215];644
13676,tolai,59,2,59-2,,1576[27-68];779[27]
1786,tanna,29,1,29-1,,346[32]
1785,tanna,28,0,28-0,,348[60-70];346[32]
5250,tanna,94,0,94-0,,346[3-38]
20596,tongareva,59,2,59-2,,1867[340-341];1869[73-74]
5893,bukidnon,14,4,14-4,,1015[79-88];1014[54]
3973,toba-batak,40,2,40-2,,1889[67-69]
790,tanna,3,24.9,,,346[34];123
14781,manihiki-rakahanga,11,3,11-3,,471[186-187];1604[60]
11295,cheke-holo,15,1,15-1,,"1512[82-83, 89]"
5945,dobuans,15,1,15-1,,1035[30];1033[30]
1582,chuuk,16,3,16-3,,329[113-123];333
18498,marshall-islands,143,0,143-0,,12[93]
1550,kiribati,63,2,63-2,,"279[6-8];278[17-19, 199-201]"
5795,eastern-toraja,14,4,14-4,,990[153-155]
7958,ngaju,61,0,61-0,,"1292[1-7, 14];1842[170-171];1290[83, 87, 140]"
1768,tanna,17,1,17-1,,346[34]
12517,tanna,105,3,105-3,,1219[314]
19457,bellona,83,1,83-1,,1849[232-233]
493,marshall-islands,5,7.1,,,1732;6;2
13679,tolai,62,1,62-1,,1576[37-38]
743,eastern-sumbanese,15,1,15-1,,167[74-77];1294[7]
11870,ami,14,2,14-2,,562[121]
1806,iban,15,1,15-1,,1737[1-95]
1508,iban,14,4,14-4,,840[32];1737[35]
9872,erromango,16,2,16-2,,348[148-150];1437[22-46]
4601,fijians,14,2,14-2,,1785[60-61];778[14]
4602,fijians,15,1,15-1,,"1783[64, 82];763[14]"
10588,gaddang-pagan,15,3,15-3,,1487[80-81];562[102]
281,hawaiians,15,1,15-1,,92[69];158[145]
484,marshall-islands,82,2,82-2,,1151[192];12[198-210]
14929,anuta,95,1,95-1,,1608
6597,ifaluk,1,1947,,,1184[2]
486,marshall-islands,84,3,84-3,,"12[198-210, 209-210]"
1570,chuuk,5,7.3,,,331;2
3355,kalinga,15,2,15-2,,613[55-56]
7090,kaoka,16,2,16-2,,"1224[59, 61]"
5586,kayan,15,4,15-4,,968[158-159]
5587,kayan,16,3,16-3,,968[158-159];1757[81-83]
8467,karo,15,2,15-2,,1327[16];243[30-34]
8954,kapingamarangi,14,3,14-3,,1369[182]
8468,karo,16,2,16-2,,"1327[16, 63-64, 72-73]"
15267,kosrae,15,3,15-3,,1622[130];333[139]
5760,eastern-toraja,5,-1.9,,,994[1];2
5761,eastern-toraja,6,120.6,,,994[1];2
1661,kedang,10,11000,,,343[19]
3369,kalinga,29,1,29-1,,"613[127, 134-135]"
4561,fijians,6,178,,,471[8];2
14794,manihiki-rakahanga,14,3,14-3,,1604[194]
5738,kelabit,14,4,14-4,,949[15-28]
5522,kelabit,15,2,15-2,,949[55]
10473,Pohnpei,15,2,15-2,,1465[44]
17845,visayans,10,385000,,,1749
18374,nukuoro,81,3,81-3,,1773[274]
18375,nukuoro,82,2,82-2,,"1773[171, 274]"
3370,kalinga,30,1,30-1,,"613[127, 134-135]"
16658,futuna,142,4,142-4,,1660[67]
4785,manus-titan,14,3,14-3,,1522[175];1670[212]
2149,motu,16,1,16-1,,1216[215]
3366,kalinga,26,2,26-2,,"613[127, 132-134]"
3367,kalinga,27,1,27-1,,"613[127, 132-134]"
8929,laboya,16,4,16-4,,1329[3]
15256,kosrae,59,2,59-2,,1276[108]
4787,manus-titan,16,2,16-2,,1670[233-234]
8928,laboya,15,4,15-4,,1329[3]
17633,kalinga,143,1,143-1,,613[128]
5431,Maohi,95,2,95-2,,122[56-57]
13876,samoan,105,3,105-3,,1155[288]
9791,Seniang,5,-16.5,,,1422[11];2
6945,lau,14,3,14-3,,"1220[75-92, 178-201]"
4108,lakalai,15,1,15-1,,693
7790,isneg,1,1925,,,1280;1769;1279
1795,tanna,37,1,37-1,,346[181-182]
397,Maohi,38,2,38-2,,122[61-62]
4127,southern-toraja,5,-3.1,,,728[2-3];2
406,Maohi,47,1,47-1,,"122[48-49, 52-53]"
14943,anuta,39,1,39-1,,1608
2078,marquesas,4,4767,,,405[188];123
14967,anuta,63,2,63-2,,1607[13-15];1725
16,manam,16,4,16-4,,979[136]
10127,mangaia,14,3,14-3,,"1419[84-124, 151-157, 152-153, 155]"
12478,Maohi,106,2,106-2,,"122[617, 620]"
15,manam,15,4,15-4,,979[136]
14976,anuta,67,2,67-2,,1607[15]
2128,marquesas,16,4,16-4,,945[123-143]
10129,mangaia,16,3,16-3,,1419[26-78];1486[323-326];473
14903,anuta,10,62,,,1844[4]
13598,tolai,1,1882,,,1576[xxviii]
15260,kosrae,63,4,63-4,,1276[107]
9447,tanala,5,-20.9,,,1397[16];2
8521,rejang,6,102.8,,,1741[11-12];2
7365,toabaita,5,-8.4,,,1756[47];2
7366,toabaita,6,160.6,,,1756[47];2
13746,tolai,70,2,70-2,,782[333-334]
9657,mekeo,14,3,14-3,,1404[66]
505,marshall-islands,16,3,16-3,,1732[97]
438,moken,4,0,,,1174[230];123
6204,mentawai,14,3,14-3,,243[173-192]
15708,buka,1,1929,,,1640[7]
9020,belep,1,1856,,,1386[325]
4868,berawan,1,1950,,,901[250-251]
16528,Maohi,141,3,141-3,,122[800-801]
6115,paiwan,15,1,15-1,,562[130]
6101,paiwan,1,1895,,,1060[16-35]
12032,dusun,14,3,14-3,,1527[82-83]
9577,mekeo,40,0,40-0,,1415[54]
5931,dobuans,1,1890,,,"1035[77-94, 223]"
13745,tolai,69,3,69-3,,782[333-334]
3699,bontok,1,1903,,,646[13]
1660,kedang,1,1909,,,"343[23-26, 10]"
3174,biak,16,1,16-1,,"590[8-9, 41];597[31]"
2975,waropen,6,136.5,,,1834[135];2
6450,palau,14,2,14-2,,1131[27]
14875,anuta,1,1915,,,1607[16];1608[267]
2974,waropen,5,-2.3,,,1834[135];2
15092,goodenough-island,1,1911,,,1617[11]
424,Maohi,55,1,55-1,,122[69]
1503,iban,1,1839,,,1737[111-112];257[55-59];1767
426,Maohi,57,1,57-1,,122[68-69]
427,Maohi,58,3,58-3,,
1302,kiribati,17,1,17-1,,"279[3, 10-11]"
5233,kiribati,94,1,94-1,,279[16]
1294,kiribati,1,1880,,,1276[189];278[viii-ix]
13605,tolai,38,0,38-0,,"783[165-167];1576[27-68, 34-38]"
5510,kelabit,1,1939,,,1746[28-41]
6942,lau,1,1868,,,"1220[9, 64, 71-74]"
9851,small_islands,1,1914,,,1384[xvii-xix]
9140,small_islands,15,2,15-2,,"1384[26, 53, 590]"
9141,small_islands,16,2,16-2,,"1384[588, 601-603];1472[15]"
14769,manihiki-rakahanga,1,1848,,,1604[5-6]
9717,mangaia,1,1823,,,1483[36-37]
8958,kapingamarangi,3,302.4,,,1369[2];123
8959,kapingamarangi,4,1880,,,1369[2];123
8949,kapingamarangi,1,1910,,,"1369[12-20, 43]"
2,manam,1,1933,,,46
15725,buka,105,1,105-1,,1640[32-33]
19364,bellona,17,1,17-1,,"1849[51-52, 55-56, 91, 170]"
2595,merina,3,0,,,"1819[114-115, 118]"
2614,merina,17,1,17-1,,1819[121]
17878,visayans,68,0,68-0,,1748[18-19]
17885,visayans,94,1,94-1,,"1748[75, 77-93]"
9999,pukapuka,15,4,15-4,,1438[373-374]
7491,minahasa,16,2,16-2,,1257
4291,southern-toraja,82,2,82-2,,728[8-9]
1055,ontong-java,30,3,30-3,,230[95-97];227
17879,visayans,3,17.6,,,1751;123
1049,ontong-java,24,1,24-1,,230[95-100];227
2240,futuna,15,2,15-2,,422[37]
98,moken,16,1,16-1,,27;34[57-58]
96,moken,14,4,14-4,,27;1174
84,moken,1,1845,,,27[17-18];31
3189,biak,31,4,31-4,,594[1];590[5-6]
10641,mota,14,3,14-3,,
6827,moriori,16,4,16-4,,1210[48-52];1209[84-85]
2241,futuna,16,4,16-4,,"422[24-56, 117-122]"
8123,tinguian,1,1907,,,1312[237]
7987,ngaju,16,4,16-4,,1842[86-88]
7949,ngaju,1,1932,,,1290[v];1291
10249,futuna-west,16,4,16-4,,1454[31-34];1804
1131,nias,16,3,16-3,,"243[128, 144-146];1072[3];1566[58-60]"
19250,ontong-java,143,0,143-0,,230[95-100]
8370,nuaulu,1,1970,,,1318[xix]
10248,futuna-west,15,1,15-1,,1454[31-33]
9576,mekeo,39,2,39-2,,"1415[3-4, 180];1404[222]"
1029,ontong-java,1,1899,,,"230[166, 227]"
8377,nuaulu,16,3,16-3,,1318[21];1320
5124,biak,23,3,23-3,,596[429];590[6-7]
3431,maori,5,-39,,,1631[38];2
3354,kalinga,14,2,14-2,,613[59-60]
1038,ontong-java,15,4,15-4,,230
6114,paiwan,14,4,14-4,,1060[206]
6431,palau,1,1871,,,1276[165-166]
8520,rejang,5,-3.4,,,1741[11-12];2
1411,palawan-batak,16,2,16-2,,299[151-152]
9617,roti,1,1843,,,1409[214];1405[342]
1409,palawan-batak,14,4,14-4,,299[151]
1410,palawan-batak,15,4,15-4,,299[151];1586[69]
412,Maohi,64,2,64-2,,122[431-434]
10343,Pohnpei,1,1853,,,1276[70-103]
1928,puyuma,15,1,15-1,,"373[26, 149]"
17889,visayans,25,1,25-1,,1748[46]
9612,roti,16,4,16-4,,674[127-159]
6759,rapa-nui,16,3,16-3,,"1203[36-49, 55-93]"
2520,rarotonga,16,4,16-4,,472[1-19]
6757,rapa-nui,14,1,14-1,,1203[145-147]
9611,roti,15,4,15-4,,674[79-80]
5376,roviana,16,1,16-1,,890[25-26];1565[107-108]
7152,sama-dilaut,1,1965,,,1243[1];1235[3];1234[196-197]
7089,kaoka,15,2,15-2,,1224[51-61]
3148,waropen,87,0,87-0,,571[15-22]
7204,sama-dilaut,15,4,15-4,,1233[34]
19499,bellona,69,3,69-3,,1849[233-234]
3885,savu,1,1860,,,674[165]
2695,simbo,1,1908,,,533;527
3891,savu,15,2,15-2,,676[79]
742,eastern-sumbanese,14,4,14-4,,"1294[214-281, 280]"
1065,ontong-java,40,0,40-0,,231
1063,ontong-java,38,2,38-2,,231
407,Maohi,59,2,59-2,,122[869]
8818,south_pentecost,15,1,15-1,,1347[263];1344[268]
8819,south_pentecost,16,4,16-4,,1347[263]
1062,ontong-java,37,2,37-2,,231
921,subanun,1,1905,,,210[9]
6528,maori,62,1,62-1,,1159[484-489]
4198,southern-toraja,14,4,14-4,,728[92-104]
19782,kodi,38,2,38-2,,885[14]
926,subanun,14,4,14-4,,562[34];210[61-69]
418,Maohi,49,1,49-1,,"122[784, 1040]"
1069,ontong-java,44,0,44-0,,230[143-144]
373,Maohi,14,4,14-4,,122[967-970]
7456,tagbanuwa,14,4,14-4,,1892
17862,visayans,16,1,16-1,,1748[147-157]
1070,ontong-java,45,0,45-0,,230[143-144]
398,Maohi,39,2,39-2,,"122[53-54, 62]"
405,Maohi,46,2,46-2,,122[48-53]
4388,tanimbar,15,1,15-1,,735[7-8]
19500,bellona,70,0,70-0,,1849[233-234]
1074,ontong-java,49,1,49-1,,230[150-151]
1767,tanna,16,4,16-4,,346[157-169];1804
20661,tongareva,83,0,83-0,,1868[8]
1067,ontong-java,42,1,42-1,,230[143-165]
10068,tetum,15,4,15-4,,"1435[4-13, 87]"
396,Maohi,37,2,37-2,,122[61-62]
5523,kelabit,16,4,16-4,,1746[28-34]
6070,bukidnon,63,2,63-2,,1015[99-117]
1665,kedang,15,3,15-3,,343[4-13]
8927,laboya,14,2,14-2,,1329[29]
9064,belep,10,700,,,1387[9]
1075,ontong-java,50,1,50-1,,230[161]
14,manam,14,3,14-3,,979[136]
1720,kedang,69,3,69-3,,745[131]
3917,toba-batak,16,4,16-4,,1733
1721,kedang,70,2,70-2,,745[131]
9376,tokelau,15,4,15-4,,1428[332]
9377,tokelau,16,3,16-3,,1398[16-34];1845[127-147]
369,Maohi,10,85000,,,122[7-46];471[235-279];350;162;1789
18558,aneityum,5,-20.2,,,1802[11]
18559,aneityum,6,169.8,,,1802[11]
555,trobriand-islands,1,1904,,,"133[v, ix, 733-735];1107[348]"
6304,wogeo,16,4,16-4,,1097[179]
18560,aneityum,7,2,7-2,,1802[11]
18561,aneityum,8,160,,,1802[12]
18562,aneityum,9,852,,,1802[12]
18563,aneityum,2,1,2-1,,1802[11]
2890,tsou,14,4,14-4,,
2891,tsou,15,1,15-1,,562[141]
16652,dobuans,142,5,142-5,,1030[50]
2979,waropen,1,1905,,,571[20-22]
8326,ulithi,15,4,15-4,,1343[108]
8327,ulithi,16,4,16-4,,1343[12-15];1321[35-39]
2990,waropen,16,1,16-1,,"571[2, 18-21, 198-233]"
19576,casiguran-dumagat,10,1600,,,1268;1857
9856,erromango,59,3,59-3,,"348[132-134, 165,177];1437[389-404]"
19724,kodi,5,-9.6,,,885[5]
19725,kodi,6,119,,,885[5]
5178,maori,16,4,16-4,,1159[387-402];867[91]
18566,aneityum,19,0,19-0,,15[109]
2494,rennell,70,0,70-0,,455
18567,aneityum,20,0,20-0,,14[Map 2.21]
18568,aneityum,21,0,21-0,,14[Map 2.23]
19726,kodi,1,1979,,,885[1]
18571,aneityum,3,63.7,,,1802[11];123
8073,yap,16,4,16-4,,"1298[1-7, 331-334]"
16567,eastern-toraja,141,1,141-1,,994[5]
16650,Varisi,142,4,142-4,,1005[39]
18564,aneityum,4,1808,,,1802[11];123
8072,yap,15,1,15-1,,"1298[392-393, 406];1302[205]"
11785,southern-toraja,105,2,105-2,,706[282]
4195,southern-toraja,11,4,11-4,,"1704[5, 15]"
16497,southern-toraja,140,3,140-3,,728[30]
8071,yap,14,3,14-3,,"1301[98, 108];1302[175]"
16655,eastern-toraja,142,4,142-4,,167[132-133]
7312,arosi,63,3,63-3,,"1247[75-82, 315-316]"
19729,kodi,10,50000,,,885[5]
9049,belep,62,1,62-1,,"1370[26, 44, 75];1386[327]"
19733,kodi,105,3,105-3,,885[18]
12064,arosi,105,1,105-1,,"1247[6, 22]"
